DATE,TIME,MQ2,MQ3,MQ4,MQ6,MQ7,MQ135,TEMP,HUMI,Average,961.4466292,2668.323034,1034.717697,3255.835674,1641.801966,2462.046348,37.51671348,76.62794944
20/05/2025,22:14:49,1104,2583,912,3232,1674,2495,37.4,73.4,,,,,,,,,
20/05/2025,22:14:36,1098,2582,914,3236,1646,2490,37.4,73.3,,,,,,,,,
20/05/2025,22:14:24,1104,2605,899,3229,1648,2486,37.3,73.3,,,,,,,,,
20/05/2025,22:14:11,1119,2587,910,3243,1648,2480,37.3,73.2,,,,,,,,,
20/05/2025,22:13:59,1099,2577,898,3222,1648,2487,37.3,73.1,,,,,,,,,
20/05/2025,22:13:46,1116,2578,907,3217,1645,2483,37.3,72.9,,,,,,,,,
20/05/2025,22:13:33,1122,2583,903,3187,1648,2480,37.3,72.9,,,,,,,,,
20/05/2025,22:13:20,1133,2559,896,3215,1651,2484,37.3,72.8,,,,,,,,,
20/05/2025,22:13:07,1135,2559,907,3226,1648,2477,37.3,72.6,,,,,,,,,
20/05/2025,22:12:54,1131,2559,901,3217,1645,2474,37.3,72.5,,,,,,,,,
20/05/2025,22:12:41,1137,2559,910,3215,1643,2480,37.2,72.4,,,,,,,,,
20/05/2025,22:12:29,1141,2559,893,3216,1643,2480,37.2,72.4,,,,,,,,,
20/05/2025,22:12:16,1141,2559,896,3213,1647,2478,37.2,72.2,,,,,,,,,
20/05/2025,22:12:04,1142,2559,893,3216,1642,2471,37.2,72.1,,,,,,,,,
20/05/2025,22:11:51,1136,2559,893,3200,1638,2464,37.2,72,,,,,,,,,
20/05/2025,22:11:37,1145,2559,893,3206,1645,2501,37.2,71.9,,,,,,,,,
20/05/2025,22:11:24,1157,2559,887,3214,1651,2465,37.2,71.8,,,,,,,,,
20/05/2025,22:11:11,1152,2559,888,3191,1650,2464,37.2,71.6,,,,,,,,,
20/05/2025,22:10:59,1157,2558,887,3191,1648,2461,37.2,71.5,,,,,,,,,
20/05/2025,22:10:46,1172,2559,883,3195,1648,2464,37.2,71.4,,,,,,,,,
20/05/2025,22:10:33,1174,2559,888,3184,1649,2463,37.2,71.2,,,,,,,,,
20/05/2025,22:10:21,1174,2559,882,3184,1648,2449,37.2,71.1,,,,,,,,,
20/05/2025,22:10:08,1184,2559,880,3187,1648,2451,37.2,71,,,,,,,,,
20/05/2025,22:09:55,1193,2559,865,3184,1645,2434,37.2,70.9,,,,,,,,,
20/05/2025,22:09:41,1165,2559,871,3199,1647,2451,37.2,70.8,,,,,,,,,
20/05/2025,22:09:29,1203,2559,868,3175,1644,2448,37.2,70.7,,,,,,,,,
20/05/2025,22:09:16,1214,2559,875,3183,1648,2457,37.1,70.6,,,,,,,,,
20/05/2025,22:09:03,1203,2555,871,3175,1637,2446,37.1,70.5,,,,,,,,,
20/05/2025,22:08:50,1216,2559,881,3177,1645,2448,37.1,70.4,,,,,,,,,
20/05/2025,22:08:38,1229,2559,880,3171,1644,2445,37.1,70.3,,,,,,,,,
20/05/2025,22:08:24,1232,2559,873,3173,1643,2445,37.1,70.2,,,,,,,,,
20/05/2025,22:08:12,1237,2557,875,3171,1642,2447,37.1,70.1,,,,,,,,,
20/05/2025,22:07:59,1248,2559,879,3155,1643,2442,37.1,69.9,,,,,,,,,
20/05/2025,22:07:46,1254,2554,873,3143,1637,2434,37.1,69.8,,,,,,,,,
20/05/2025,22:07:32,1264,2559,867,3171,1635,2440,37.1,69.7,,,,,,,,,
20/05/2025,22:07:19,1263,2551,855,3136,1642,2433,37.1,69.5,,,,,,,,,
20/05/2025,22:07:06,1279,2555,871,3152,1644,2411,37.1,69.4,,,,,,,,,
20/05/2025,22:06:53,1271,2547,853,3139,1673,2434,37,69.2,,,,,,,,,
20/05/2025,22:06:40,1293,2550,858,3137,1646,2427,37.1,69.1,,,,,,,,,
20/05/2025,22:06:26,1290,2551,861,3137,1641,2430,37,69,,,,,,,,,
20/05/2025,22:06:14,1303,2547,846,3129,1643,2423,37,68.9,,,,,,,,,
20/05/2025,22:06:00,1301,2549,851,3131,1639,2429,37,68.7,,,,,,,,,
20/05/2025,22:05:46,1315,2547,844,3125,1643,2417,37,68.6,,,,,,,,,
20/05/2025,22:05:33,1328,2549,855,3123,1643,2416,37,68.4,,,,,,,,,
20/05/2025,22:05:20,1332,2550,850,3119,1645,2386,37,68.3,,,,,,,,,
20/05/2025,22:05:07,1337,2546,851,3120,1644,2420,37,68.2,,,,,,,,,
20/05/2025,22:04:54,1310,2535,848,3100,1639,2411,37,68,,,,,,,,,
20/05/2025,22:04:41,1343,2544,844,3120,1636,2410,37,67.8,,,,,,,,,
20/05/2025,22:04:29,1349,2544,837,3111,1637,2416,37,67.7,,,,,,,,,
20/05/2025,22:04:16,1358,2541,850,3102,1631,2409,37,67.5,,,,,,,,,
20/05/2025,22:04:03,1363,2543,847,3082,1634,2414,36.9,67.3,,,,,,,,,
20/05/2025,22:03:50,1360,2541,831,3087,1634,2407,37,67.2,,,,,,,,,
20/05/2025,22:03:36,1378,2543,825,3082,1629,2398,36.9,67,,,,,,,,,
20/05/2025,22:03:23,1387,2537,832,3086,1633,2395,36.9,66.8,,,,,,,,,
20/05/2025,22:03:10,1381,2530,819,3070,1627,2387,36.9,66.7,,,,,,,,,
20/05/2025,22:02:57,1392,2538,832,3059,1630,2389,36.9,66.6,,,,,,,,,
20/05/2025,22:02:44,1392,2559,804,3079,1631,2385,36.9,66.3,,,,,,,,,
20/05/2025,22:02:31,1407,2537,829,3057,1631,2387,36.9,66.2,,,,,,,,,
20/05/2025,22:02:18,1402,2531,874,3053,1627,2384,36.9,66,,,,,,,,,
20/05/2025,22:02:04,1407,2525,811,3041,1632,2384,36.9,65.8,,,,,,,,,
20/05/2025,22:01:52,1397,2530,806,3046,1625,2382,36.9,65.7,,,,,,,,,
20/05/2025,22:01:39,1396,2527,815,3027,1629,2375,36.9,65.5,,,,,,,,,
20/05/2025,22:01:26,1421,2528,809,3035,1630,2359,36.9,65.3,,,,,,,,,
20/05/2025,22:01:13,1424,2524,818,3027,1630,2378,36.8,65.2,,,,,,,,,
20/05/2025,22:01:01,1429,2523,801,3021,1621,2368,36.8,65,,,,,,,,,
20/05/2025,22:00:48,1436,2519,795,3015,1623,2368,36.8,64.8,,,,,,,,,
20/05/2025,22:00:35,1441,2512,784,3008,1624,2365,36.8,64.6,,,,,,,,,
20/05/2025,22:00:22,1438,2512,805,3009,1627,2366,36.8,64.5,,,,,,,,,
20/05/2025,22:00:10,1439,2512,803,3001,1618,2362,36.8,64.3,,,,,,,,,
20/05/2025,21:59:57,1447,2513,787,2979,1621,2355,36.8,64.1,,,,,,,,,
20/05/2025,21:59:44,1456,2507,785,2992,1616,2355,36.8,63.9,,,,,,,,,
20/05/2025,21:59:32,1458,2507,791,2970,1621,2347,36.8,63.7,,,,,,,,,
20/05/2025,21:59:19,1458,2503,784,2963,1624,2349,36.8,63.6,,,,,,,,,
20/05/2025,21:59:06,1468,2507,782,2959,1621,2349,36.8,63.4,,,,,,,,,
20/05/2025,21:58:53,1429,2502,784,2955,1616,2348,36.8,63.2,,,,,,,,,
20/05/2025,21:58:40,1473,2503,786,2949,1613,2335,36.7,63,,,,,,,,,
20/05/2025,21:58:27,1483,2497,784,2930,1623,2334,36.8,62.9,,,,,,,,,
20/05/2025,21:58:14,1494,2499,768,2942,1616,2330,36.7,62.7,,,,,,,,,
20/05/2025,21:58:02,1483,2496,782,2935,1617,2324,36.7,62.5,,,,,,,,,
20/05/2025,21:57:49,1489,2496,762,2911,1616,2202,36.7,62.3,,,,,,,,,
20/05/2025,21:57:36,1490,2491,767,2901,1614,2321,36.7,62.1,,,,,,,,,
20/05/2025,21:57:23,1488,2486,761,2893,1613,2301,36.7,61.9,,,,,,,,,
20/05/2025,21:57:10,1488,2483,778,2903,1609,2307,36.7,61.7,,,,,,,,,
20/05/2025,21:56:58,1498,2481,757,2883,1611,2305,36.7,61.6,,,,,,,,,
20/05/2025,21:56:45,1493,2482,752,2871,1611,2298,36.6,61.3,,,,,,,,,
20/05/2025,21:56:32,1499,2483,756,2862,1611,2299,36.7,61.1,,,,,,,,,
20/05/2025,21:56:19,1493,2480,753,2837,1584,2303,36.6,61,,,,,,,,,
20/05/2025,21:56:06,1499,2478,746,2833,1603,2288,36.6,60.7,,,,,,,,,
20/05/2025,21:55:53,1497,2477,747,2848,1603,2289,36.6,60.5,,,,,,,,,
20/05/2025,21:55:41,1558,2480,735,2818,1604,2285,36.6,60.4,,,,,,,,,
20/05/2025,21:55:28,1503,2475,736,2811,1606,2295,36.6,60.2,,,,,,,,,
20/05/2025,21:55:15,1501,2476,720,2807,1605,2283,36.6,60,,,,,,,,,
20/05/2025,21:55:01,1495,2471,723,2799,1606,2277,36.6,59.9,,,,,,,,,
20/05/2025,21:54:49,1520,2481,722,2770,1603,2270,36.5,59.6,,,,,,,,,
20/05/2025,21:54:36,1511,2467,720,2781,1603,2268,36.5,59.5,,,,,,,,,
20/05/2025,21:54:23,1507,2462,707,2757,1600,2261,36.5,59.3,,,,,,,,,
20/05/2025,21:54:10,1506,2462,704,2750,1605,2255,36.5,59.1,,,,,,,,,
20/05/2025,21:53:58,1507,2459,699,2725,1604,2253,36.5,58.9,,,,,,,,,
20/05/2025,21:53:45,1503,2453,709,2709,1603,2240,36.4,58.7,,,,,,,,,
20/05/2025,21:53:33,1507,2448,699,2704,1605,2246,36.4,58.6,,,,,,,,,
20/05/2025,21:53:20,1507,2447,682,2688,1600,2233,36.4,58.3,,,,,,,,,
20/05/2025,21:53:07,1509,2444,688,2672,1601,2205,36.4,58.2,,,,,,,,,
20/05/2025,21:52:54,1503,2442,681,2661,1598,2226,36.4,58,,,,,,,,,
20/05/2025,21:52:42,1503,2438,673,2643,1600,2225,36.3,57.8,,,,,,,,,
20/05/2025,21:52:29,1505,2437,663,2624,1597,2224,36.3,57.5,,,,,,,,,
20/05/2025,21:52:15,1509,2435,665,2613,1599,2226,36.3,57.3,,,,,,,,,
20/05/2025,21:52:02,1502,2432,663,2603,1594,2218,36.3,57.1,,,,,,,,,
20/05/2025,21:51:49,1511,2427,647,2559,1592,2210,36.3,57,,,,,,,,,
20/05/2025,21:51:36,1507,2423,646,2559,1599,2243,36.2,56.8,,,,,,,,,
20/05/2025,21:51:23,1503,2423,640,2551,1601,2202,36.2,56.7,,,,,,,,,
20/05/2025,21:51:11,1503,2416,638,2527,1607,2208,36.2,56.5,,,,,,,,,
20/05/2025,21:50:58,1495,2419,631,2508,1618,2192,36.2,56.4,,,,,,,,,
20/05/2025,21:50:45,1489,2415,624,2486,1664,2199,36.1,56.1,,,,,,,,,
20/05/2025,21:50:32,1485,2414,623,2485,1643,2208,36.1,56,,,,,,,,,
20/05/2025,21:50:19,1499,2401,624,2448,1611,2179,36,55.9,,,,,,,,,
